ItemID,Category,Sub Category,Commodity,Item,Commodity Detail
200699,Direct,Hardware,Fabrication,Fabrication-200699,Fabrication - Steel Stamping
201171,Direct,Hardware,Fabrication,Fabrication-201171,Fabrication - Steel Stamping
203274,Direct,Hardware,Fabrication,Fabrication-203274,Fabrication - Steel Stamping
203248,Direct,Hardware,Fabrication,Fabrication-203248,Fabrication - Steel Stamping
197941,Direct,Hardware,Fabrication,Fabrication-197941,Fabrication - Steel Stamping
198433,Direct,Hardware,Fabrication,Fabrication-198433,Fabrication - Steel Stamping
202097,Direct,Hardware,Fabrication,Fabrication-202097,Fabrication - Steel Stamping
200849,Direct,Hardware,Fabrication,Fabrication-200849,Fabrication - Steel Stamping
201512,Direct,Hardware,Fabrication,Fabrication-201512,Fabrication - Steel Stamping
199885,Direct,Hardware,Fabrication,Fabrication-199885,Fabrication - Steel Stamping
198017,Direct,Hardware,Fabrication,Fabrication-198017,Fabrication - Steel Stamping
197983,Direct,Hardware,Fabrication,Fabrication-197983,Fabrication - Steel Stamping
201697,Direct,Hardware,Fabrication,Fabrication-201697,Fabrication - Steel Stamping
200046,Direct,Hardware,Fabrication,Fabrication-200046,Fabrication - Steel Stamping
200842,Direct,Hardware,Fabrication,Fabrication-200842,Fabrication - Steel Stamping
197676,Direct,Hardware,Fabrication,Fabrication-197676,Fabrication - Steel Stamping
200845,Direct,Hardware,Fabrication,Fabrication-200845,Fabrication - Steel Stamping
202096,Direct,Hardware,Fabrication,Fabrication-202096,Fabrication - Steel Stamping
199084,Direct,Hardware,Fabrication,Fabrication-199084,Fabrication - Steel Stamping
198314,Direct,Hardware,Fabrication,Fabrication-198314,Fabrication - Steel Stamping
198966,Direct,Hardware,Fabrication,Fabrication-198966,Fabrication - Steel Stamping
199684,Direct,Hardware,Fabrication,Fabrication-199684,Fabrication - Steel Stamping
197672,Direct,Hardware,Fabrication,Fabrication-197672,Fabrication - Steel Stamping
202507,Direct,Hardware,Fabrication,Fabrication-202507,Fabrication - Steel Stamping
198056,Direct,Hardware,Fabrication,Fabrication-198056,Fabrication - Steel Stamping
197961,Direct,Hardware,Fabrication,Fabrication-197961,Fabrication - Steel Stamping
199952,Direct,Hardware,Fabrication,Fabrication-199952,Fabrication - Steel Stamping
200657,Direct,Hardware,Fabrication,Fabrication-200657,Fabrication - Steel Stamping
201226,Direct,Hardware,Fabrication,Fabrication-201226,Fabrication - Steel Stamping
199612,Direct,Hardware,Fabrication,Fabrication-199612,Fabrication - Steel Stamping
202600,Direct,Hardware,Fabrication,Fabrication-202600,Fabrication - Steel Stamping
202906,Direct,Hardware,Fabrication,Fabrication-202906,Fabrication - Steel Stamping
201295,Direct,Hardware,Fabrication,Fabrication-201295,Fabrication - Steel Stamping
200688,Direct,Hardware,Fabrication,Fabrication-200688,Fabrication - Steel Stamping
198308,Direct,Hardware,Fabrication,Fabrication-198308,Fabrication - Steel Stamping
198333,Direct,Hardware,Fabrication,Fabrication-198333,Fabrication - Steel Stamping
198905,Direct,Hardware,Fabrication,Fabrication-198905,Fabrication - Steel Stamping
200440,Direct,Hardware,Fabrication,Fabrication-200440,Fabrication - Steel Stamping
199341,Direct,Hardware,Fabrication,Fabrication-199341,Fabrication - Steel Stamping
197725,Direct,Hardware,Fabrication,Fabrication-197725,Fabrication - Steel Stamping
200270,Direct,Hardware,Fabrication,Fabrication-200270,Fabrication - Steel Stamping
200834,Direct,Hardware,Fabrication,Fabrication-200834,Fabrication - Steel Stamping
200740,Direct,Hardware,Fabrication,Fabrication-200740,Fabrication - Steel Stamping
197608,Direct,Hardware,Fabrication,Fabrication-197608,Fabrication - Steel Stamping
199556,Direct,Hardware,Fabrication,Fabrication-199556,Fabrication - Steel Stamping
202654,Direct,Hardware,Fabrication,Fabrication-202654,Fabrication - Steel Stamping
197967,Direct,Hardware,Fabrication,Fabrication-197967,Fabrication - Steel Stamping
198001,Direct,Hardware,Fabrication,Fabrication-198001,Fabrication - Steel Stamping
198014,Direct,Hardware,Fabrication,Fabrication-198014,Fabrication - Steel Stamping
202178,Direct,Hardware,Fabrication,Fabrication-202178,Fabrication - Steel Stamping
201225,Direct,Hardware,Fabrication,Fabrication-201225,Fabrication - Steel Stamping
202585,Direct,Hardware,Fabrication,Fabrication-202585,Fabrication - Steel Stamping
202142,Direct,Hardware,Fabrication,Fabrication-202142,Fabrication - Steel Stamping
197869,Direct,Hardware,Fabrication,Fabrication-197869,Fabrication - Steel Stamping
200868,Direct,Hardware,Fabrication,Fabrication-200868,Fabrication - Steel Stamping
199517,Direct,Hardware,Fabrication,Fabrication-199517,Fabrication - Steel Stamping
202101,Direct,Hardware,Fabrication,Fabrication-202101,Fabrication - Steel Stamping
202168,Direct,Hardware,Fabrication,Fabrication-202168,Fabrication - Steel Stamping
202361,Direct,Hardware,Fabrication,Fabrication-202361,Fabrication - Steel Stamping
197848,Direct,Hardware,Fabrication,Fabrication-197848,Fabrication - Steel Stamping
200751,Direct,Hardware,Fabrication,Fabrication-200751,Fabrication - Steel Stamping
197600,Direct,Hardware,Fabrication,Fabrication-197600,Fabrication - Steel Stamping
200289,Direct,Hardware,Fabrication,Fabrication-200289,Fabrication - Steel Stamping
202506,Direct,Hardware,Fabrication,Fabrication-202506,Fabrication - Steel Stamping
199310,Direct,Hardware,Fabrication,Fabrication-199310,Fabrication - Steel Stamping
198094,Direct,Hardware,Fabrication,Fabrication-198094,Fabrication - Steel Stamping
197968,Direct,Hardware,Fabrication,Fabrication-197968,Fabrication - Steel Stamping
200936,Direct,Hardware,Fabrication,Fabrication-200936,Fabrication - Steel Stamping
197895,Direct,Hardware,Fabrication,Fabrication-197895,Fabrication - Steel Stamping
200047,Direct,Hardware,Fabrication,Fabrication-200047,Fabrication - Steel Stamping
199146,Direct,Hardware,Fabrication,Fabrication-199146,Fabrication - Steel Stamping
200747,Direct,Hardware,Fabrication,Fabrication-200747,Fabrication - Steel Stamping
201309,Direct,Hardware,Fabrication,Fabrication-201309,Fabrication - Steel Stamping
197897,Direct,Hardware,Fabrication,Fabrication-197897,Fabrication - Steel Stamping
201829,Direct,Hardware,Fabrication,Fabrication-201829,Fabrication - Steel Stamping
198051,Direct,Hardware,Fabrication,Fabrication-198051,Fabrication - Steel Stamping
200895,Direct,Hardware,Fabrication,Fabrication-200895,Fabrication - Steel Stamping
200418,Direct,Hardware,Fabrication,Fabrication-200418,Fabrication - Steel Stamping
201496,Direct,Hardware,Fabrication,Fabrication-201496,Fabrication - Steel Stamping
197729,Direct,Hardware,Fabrication,Fabrication-197729,Fabrication - Steel Stamping
200227,Direct,Hardware,Fabrication,Fabrication-200227,Fabrication - Steel Stamping
202111,Direct,Hardware,Fabrication,Fabrication-202111,Fabrication - Steel Stamping
199776,Direct,Hardware,Fabrication,Fabrication-199776,Fabrication - Steel Stamping
199780,Direct,Hardware,Fabrication,Fabrication-199780,Fabrication - Steel Stamping
197805,Direct,Hardware,Fabrication,Fabrication-197805,Fabrication - Steel Stamping
197977,Direct,Hardware,Fabrication,Fabrication-197977,Fabrication - Steel Stamping
198081,Direct,Hardware,Fabrication,Fabrication-198081,Fabrication - Steel Stamping
198409,Direct,Hardware,Fabrication,Fabrication-198409,Fabrication - Steel Stamping
198435,Direct,Hardware,Fabrication,Fabrication-198435,Fabrication - Steel Stamping
199787,Direct,Hardware,Fabrication,Fabrication-199787,Fabrication - Steel Stamping
201167,Direct,Hardware,Fabrication,Fabrication-201167,Fabrication - Steel Stamping
201525,Direct,Hardware,Fabrication,Fabrication-201525,Fabrication - Steel Stamping
197606,Direct,Hardware,Fabrication,Fabrication-197606,Fabrication - Steel Stamping
197457,Direct,Hardware,Fabrication,Fabrication-197457,Fabrication - Steel Stamping
199807,Direct,Hardware,Fabrication,Fabrication-199807,Fabrication - Steel Stamping
201495,Direct,Hardware,Fabrication,Fabrication-201495,Fabrication - Steel Stamping
201837,Direct,Hardware,Fabrication,Fabrication-201837,Fabrication - Steel Stamping
197601,Direct,Hardware,Fabrication,Fabrication-197601,Fabrication - Steel Stamping
199775,Direct,Hardware,Fabrication,Fabrication-199775,Fabrication - Steel Stamping
197912,Direct,Hardware,Fabrication,Fabrication-197912,Fabrication - Steel Stamping
197807,Direct,Hardware,Fabrication,Fabrication-197807,Fabrication - Steel Stamping
201453,Direct,Hardware,Fabrication,Fabrication-201453,Fabrication - Steel Stamping
200193,Direct,Hardware,Fabrication,Fabrication-200193,Fabrication - Steel Stamping
197954,Direct,Hardware,Fabrication,Fabrication-197954,Fabrication - Steel Stamping
198593,Direct,Hardware,Fabrication,Fabrication-198593,Fabrication - Steel Stamping
202997,Direct,Hardware,Fabrication,Fabrication-202997,Fabrication - Steel Stamping
201192,Direct,Hardware,Fabrication,Fabrication-201192,Fabrication - Steel Stamping
199786,Direct,Hardware,Fabrication,Fabrication-199786,Fabrication - Steel Stamping
197804,Direct,Hardware,Fabrication,Fabrication-197804,Fabrication - Steel Stamping
201133,Direct,Hardware,Fabrication,Fabrication-201133,Fabrication - Steel Stamping
201526,Direct,Hardware,Fabrication,Fabrication-201526,Fabrication - Steel Stamping
197808,Direct,Hardware,Fabrication,Fabrication-197808,Fabrication - Steel Stamping
199781,Direct,Hardware,Fabrication,Fabrication-199781,Fabrication - Steel Stamping
202996,Direct,Hardware,Fabrication,Fabrication-202996,Fabrication - Steel Stamping
197916,Direct,Hardware,Fabrication,Fabrication-197916,Fabrication - Steel Stamping
197855,Direct,Hardware,Fabrication,Fabrication-197855,Fabrication - Steel Stamping
203462,Direct,Hardware,Fabrication,Fabrication-203462,Fabrication - Steel Stamping
202079,Direct,Hardware,Fabrication,Fabrication-202079,Fabrication - Steel Stamping
201748,Direct,Hardware,Fabrication,Fabrication-201748,Fabrication - Steel Stamping
197886,Direct,Hardware,Fabrication,Fabrication-197886,Fabrication - Steel Stamping
197688,Direct,Hardware,Fabrication,Fabrication-197688,Fabrication - Steel Stamping
202866,Direct,Hardware,Fabrication,Fabrication-202866,Fabrication - Steel Stamping
202307,Direct,Hardware,Fabrication,Fabrication-202307,Fabrication - Steel Stamping
199466,Direct,Hardware,Fabrication,Fabrication-199466,Fabrication - Steel Stamping
201624,Direct,Hardware,Fabrication,Fabrication-201624,Fabrication - Steel Stamping
199468,Direct,Hardware,Fabrication,Fabrication-199468,Fabrication - Steel Stamping
200730,Direct,Hardware,Fabrication,Fabrication-200730,Fabrication - Steel Stamping
201454,Direct,Hardware,Fabrication,Fabrication-201454,Fabrication - Steel Stamping
201209,Direct,Hardware,Fabrication,Fabrication-201209,Fabrication - Steel Stamping
197721,Direct,Hardware,Fabrication,Fabrication-197721,Fabrication - Steel Stamping
199050,Direct,Hardware,Fabrication,Fabrication-199050,Fabrication - Steel Stamping
199538,Direct,Hardware,Fabrication,Fabrication-199538,Fabrication - Steel Stamping
200498,Direct,Hardware,Fabrication,Fabrication-200498,Fabrication - Steel Stamping
199061,Direct,Hardware,Fabrication,Fabrication-199061,Fabrication - Steel Stamping
200820,Direct,Hardware,Fabrication,Fabrication-200820,Fabrication - Steel Stamping
202561,Direct,Hardware,Fabrication,Fabrication-202561,Fabrication - Steel Stamping
197948,Direct,Hardware,Fabrication,Fabrication-197948,Fabrication - Steel Stamping
197868,Direct,Hardware,Fabrication,Fabrication-197868,Fabrication - Steel Stamping
198050,Direct,Hardware,Fabrication,Fabrication-198050,Fabrication - Steel Stamping
197887,Direct,Hardware,Fabrication,Fabrication-197887,Fabrication - Steel Stamping
201134,Direct,Hardware,Fabrication,Fabrication-201134,Fabrication - Steel Stamping
202324,Direct,Hardware,Fabrication,Fabrication-202324,Fabrication - Steel Stamping
202615,Direct,Hardware,Manufactured Components,Manufactured Components-202615,Manufactured - Molds
199988,Direct,Hardware,Manufactured Components,Manufactured Components-199988,Manufactured - Molds
198656,Direct,Hardware,Manufactured Components,Manufactured Components-198656,Manufactured - Molds
198658,Direct,Hardware,Manufactured Components,Manufactured Components-198658,Manufactured - Molds
201333,Direct,Hardware,Manufactured Components,Manufactured Components-201333,Manufactured - Molds
199996,Direct,Hardware,Manufactured Components,Manufactured Components-199996,Manufactured - Molds
201911,Direct,Hardware,Manufactured Components,Manufactured Components-201911,Manufactured - Molds
199184,Direct,Hardware,Manufactured Components,Manufactured Components-199184,Manufactured - Molds
199195,Direct,Hardware,Manufactured Components,Manufactured Components-199195,Manufactured - Molds
203105,Direct,Hardware,Manufactured Components,Manufactured Components-203105,Manufactured - Molds
201890,Direct,Hardware,Manufactured Components,Manufactured Components-201890,Manufactured - Molds
200569,Direct,Hardware,Manufactured Components,Manufactured Components-200569,Manufactured - Molds
200571,Direct,Hardware,Manufactured Components,Manufactured Components-200571,Manufactured - Molds
203115,Direct,Hardware,Manufactured Components,Manufactured Components-203115,Manufactured - Molds
201857,Direct,Hardware,Manufactured Components,Manufactured Components-201857,Manufactured - Molds
203130,Direct,Hardware,Manufactured Components,Manufactured Components-203130,Manufactured - Molds
201962,Direct,Hardware,Manufactured Components,Manufactured Components-201962,Manufactured - Molds
200625,Direct,Hardware,Manufactured Components,Manufactured Components-200625,Manufactured - Molds
199250,Direct,Hardware,Manufactured Components,Manufactured Components-199250,Manufactured - Molds
201972,Direct,Hardware,Manufactured Components,Manufactured Components-201972,Manufactured - Molds
200875,Direct,Hardware,Manufactured Components,Manufactured Components-200875,Manufactured - Molds
198221,Direct,Hardware,Manufactured Components,Manufactured Components-198221,Manufactured - Molds
200881,Direct,Hardware,Manufactured Components,Manufactured Components-200881,Manufactured - Molds
199189,Direct,Hardware,Manufactured Components,Manufactured Components-199189,Manufactured - Molds
201914,Direct,Hardware,Manufactured Components,Manufactured Components-201914,Manufactured - Molds
201845,Direct,Hardware,Manufactured Components,Manufactured Components-201845,Manufactured - Molds
203077,Direct,Hardware,Manufactured Components,Manufactured Components-203077,Manufactured - Molds
199154,Direct,Hardware,Manufactured Components,Manufactured Components-199154,Manufactured - Molds
201892,Direct,Hardware,Manufactured Components,Manufactured Components-201892,Manufactured - Molds
201898,Direct,Hardware,Manufactured Components,Manufactured Components-201898,Manufactured - Molds
199167,Direct,Hardware,Manufactured Components,Manufactured Components-199167,Manufactured - Molds
200624,Direct,Hardware,Manufactured Components,Manufactured Components-200624,Manufactured - Molds
203176,Direct,Hardware,Manufactured Components,Manufactured Components-203176,Manufactured - Molds
201330,Direct,Hardware,Manufactured Components,Manufactured Components-201330,Manufactured - Molds
199855,Direct,Hardware,Manufactured Components,Manufactured Components-199855,Manufactured - Molds
199589,Direct,Hardware,Manufactured Components,Manufactured Components-199589,Manufactured - Molds
200877,Direct,Hardware,Manufactured Components,Manufactured Components-200877,Manufactured - Molds
200878,Direct,Hardware,Manufactured Components,Manufactured Components-200878,Manufactured - Molds
198654,Direct,Hardware,Manufactured Components,Manufactured Components-198654,Manufactured - Molds
202617,Direct,Hardware,Manufactured Components,Manufactured Components-202617,Manufactured - Molds
202629,Direct,Hardware,Manufactured Components,Manufactured Components-202629,Manufactured - Molds
201007,Direct,Hardware,Manufactured Components,Manufactured Components-201007,Manufactured - Molds
202432,Direct,Hardware,Manufactured Components,Manufactured Components-202432,Manufactured - Molds
200873,Direct,Hardware,Manufactured Components,Manufactured Components-200873,Manufactured - Molds
198218,Direct,Hardware,Manufactured Components,Manufactured Components-198218,Manufactured - Molds
199591,Direct,Hardware,Manufactured Components,Manufactured Components-199591,Manufactured - Molds
199593,Direct,Hardware,Manufactured Components,Manufactured Components-199593,Manufactured - Molds
199594,Direct,Hardware,Manufactured Components,Manufactured Components-199594,Manufactured - Molds
203469,Direct,Hardware,Manufactured Components,Manufactured Components-203469,Manufactured - Molds
198217,Direct,Hardware,Manufactured Components,Manufactured Components-198217,Manufactured - Molds
198219,Direct,Hardware,Manufactured Components,Manufactured Components-198219,Manufactured - Molds
